Query_ID,Match_Rank,Gallery_ID,Similarity
0142,9,0151,0.9692
0142,10,0132,0.9677
0180,1,0180,0.9902
0180,2,0196,0.9896
0180,3,0207,0.9828
0180,4,0192,0.9802
0180,5,0182,0.9797
0180,6,0205,0.9795
0180,7,0197,0.9785
0180,8,0219,0.9784
0180,9,0216,0.9780
0180,10,0179,0.9757
0610,1,0610,0.9969
0610,2,0593,0.9918
0610,3,0582,0.9897
0610,4,0653,0.9893
0610,5,0623,0.9877
0610,6,0609,0.9864
0610,7,0042,0.9863
0610,8,0063,0.9856
0610,9,0646,0.9856
0610,10,0602,0.9853
0369,1,0369,0.9947
0369,2,0315,0.9934
0369,3,0300,0.9922
0369,4,0318,0.9922
0369,5,0368,0.9921
0369,6,0337,0.9919
0369,7,0365,0.9917
0369,8,0554,0.9907
0369,9,0295,0.9905
0369,10,0288,0.9904
0154,1,0154,0.9935
0154,2,0196,0.9633
0154,3,0118,0.9628
0154,4,0134,0.9627
0154,5,0151,0.9621
0154,6,0126,0.9602
0154,7,0150,0.9595
0154,8,0180,0.9592
0154,9,0281,0.9583
0154,10,0179,0.9582
0507,1,0507,0.9925
0507,2,0545,0.9887
0507,3,0368,0.9872
0507,4,0482,0.9858
0507,5,0546,0.9855
0507,6,0288,0.9847
0507,7,0365,0.9844
0507,8,0337,0.9844
0507,9,0318,0.9832
0507,10,0486,0.9830
0145,1,0145,0.9810
0145,2,0142,0.9653
0145,3,0135,0.9642
0145,4,0126,0.9641
0145,5,0143,0.9626
0145,6,0172,0.9614
0145,7,0174,0.9609
0145,8,0150,0.9596
0145,9,0129,0.9564
0145,10,0151,0.9554
0065,1,0065,0.9975
0065,2,0066,0.9809
0065,3,0273,0.9581
0065,4,0281,0.9532
0065,5,0122,0.9395
0065,6,0118,0.9368
0065,7,0609,0.9364
0065,8,0676,0.9364
0065,9,0391,0.9326
0065,10,0606,0.9325
0143,1,0143,0.9970
0143,2,0142,0.9867
0143,3,0126,0.9849
0143,4,0174,0.9843
0143,5,0135,0.9810
0143,6,0150,0.9803
0143,7,0145,0.9800
0143,8,0172,0.9748
0143,9,0630,0.9740
0143,10,0711,0.9725
0014,1,0014,0.9954
0014,2,0027,0.9886
0014,3,0006,0.9741
0014,4,0177,0.9724
0014,5,0207,0.9695
0014,6,0179,0.9653
0014,7,0188,0.9651
0014,8,0035,0.9633
0014,9,0038,0.9599
0014,10,0196,0.9554
0775,1,0775,0.9881
0775,2,0729,0.9746
0775,3,0672,0.9726
0775,4,0685,0.9724
0775,5,0774,0.9721
0775,6,0063,0.9709
0775,7,0427,0.9705
0775,8,0602,0.9704
0775,9,0677,0.9702
0775,10,0652,0.9697
0300,1,0300,0.9922
0300,2,0295,0.9863
0300,3,0357,0.9862
0300,4,0368,0.9851
0300,5,0296,0.9848
0300,6,0318,0.9801
0300,7,0319,0.9798
0300,8,0371,0.9794
0300,9,0322,0.9789
0300,10,0337,0.9788
0676,1,0676,0.9944
0676,2,0717,0.9893
0676,3,0654,0.9886
0676,4,0477,0.9885
0676,5,0609,0.9883
0676,6,0467,0.9880
0676,7,0652,0.9877
0676,8,0615,0.9875
0676,9,0625,0.9869
0676,10,0489,0.9866
0361,1,0361,0.9951
0361,2,0332,0.9881
0361,3,0288,0.9874
0361,4,0318,0.9867
0361,5,0315,0.9848
0361,6,0344,0.9847
0361,7,0357,0.9846
0361,8,0337,0.9831
0361,9,0368,0.9827
0361,10,0365,0.9817
0089,1,0089,0.9780
0089,2,0773,0.9372
0089,3,0061,0.9283
0089,4,0104,0.9270
0089,5,0597,0.9257
0089,6,0662,0.9256
0089,7,0096,0.9207
0089,8,0130,0.9191
0089,9,0772,0.9175
0089,10,0776,0.9169
0476,1,0476,0.9923
0476,2,0585,0.9847
0476,3,0480,0.9846
0476,4,0646,0.9846
0476,5,0653,0.9837
0476,6,0623,0.9821
0476,7,0477,0.9817
0476,8,0657,0.9798
0476,9,0717,0.9782
0476,10,0593,0.9782
0543,1,0543,0.9926
0543,2,0545,0.9892
0543,3,0541,0.9867
0543,4,0365,0.9838
0543,5,0546,0.9832
0543,6,0482,0.9828
0543,7,0288,0.9827
0543,8,0369,0.9822
0543,9,0373,0.9818
0543,10,0522,0.9817
0380,1,0380,0.9956
0380,2,0288,0.9936
0380,3,0337,0.9928
0380,4,0361,0.9923
0380,5,0318,0.9922
0380,6,0315,0.9918
0380,7,0368,0.9901
0380,8,0365,0.9895
0380,9,0369,0.9886
0380,10,0319,0.9885
0654,1,0467,0.9890
0654,2,0654,0.9888
0654,3,0657,0.9886
0654,4,0623,0.9885
0654,5,0717,0.9867
0654,6,0642,0.9864
0654,7,0676,0.9863
0654,8,0659,0.9857
0654,9,0630,0.9855
0654,10,0480,0.9854
0205,1,0205,0.9941
0205,2,0197,0.9850
0205,3,0188,0.9839
0205,4,0192,0.9836
0205,5,0180,0.9823
0205,6,0196,0.9788
0205,7,0207,0.9770
0205,8,0219,0.9758
0205,9,0182,0.9744
0205,10,0179,0.9742
0241,1,0241,0.9941
0241,2,0344,0.9821
0241,3,0566,0.9814
0241,4,0365,0.9802
0241,5,0361,0.9798
0241,6,0446,0.9779
0241,7,0337,0.9776
0241,8,0288,0.9776
0241,9,0318,0.9773
0241,10,0545,0.9772
0295,1,0295,0.9913
0295,2,0300,0.9900
0295,3,0357,0.9875
0295,4,0296,0.9857
0295,5,0322,0.9842
0295,6,0368,0.9829
0295,7,0371,0.9813
0295,8,0318,0.9809
0295,9,0319,0.9801
0295,10,0365,0.9793
0569,1,0569,0.9913
0569,2,0518,0.9822
0569,3,0417,0.9813
0569,4,0295,0.9764
0569,5,0296,0.9760
0569,6,0522,0.9754
0569,7,0653,0.9754
0569,8,0421,0.9750
0569,9,0247,0.9745
0569,10,0486,0.9745
0582,1,0582,0.9925
0582,2,0753,0.9869
0582,3,0610,0.9865
0582,4,0653,0.9861
0582,5,0593,0.9858
0582,6,0623,0.9829
0582,7,0646,0.9828
0582,8,0042,0.9825
0582,9,0606,0.9818
0582,10,0262,0.9818
0332,1,0332,0.9944
0332,2,0361,0.9841
0332,3,0344,0.9798
0332,4,0318,0.9782
0332,5,0288,0.9773
0332,6,0315,0.9763
0332,7,0337,0.9762
0332,8,0369,0.9758
0332,9,0365,0.9743
0332,10,0456,0.9736
0337,1,0337,0.9943
0337,2,0361,0.9927
0337,3,0318,0.9926
0337,4,0368,0.9913
0337,5,0332,0.9909
0337,6,0315,0.9906
0337,7,0288,0.9905
0337,8,0344,0.9899
0337,9,0357,0.9894
0337,10,0300,0.9894
0288,1,0288,0.9969
0288,2,0361,0.9926
0288,3,0318,0.9922
0288,4,0337,0.9917
0288,5,0315,0.9916
0288,6,0368,0.9910
0288,7,0380,0.9900
0288,8,0344,0.9898
0288,9,0357,0.9894
0288,10,0365,0.9891
0102,1,0102,0.9915
0102,2,0646,0.9892
0102,3,0770,0.9881
0102,4,0602,0.9877
0102,5,0106,0.9849
0102,6,0677,0.9849
0102,7,0653,0.9845
0102,8,0467,0.9835
0102,9,0630,0.9829
0102,10,0476,0.9826
0096,1,0096,0.9936
0096,2,0630,0.9792
0096,3,0150,0.9758
0096,4,0615,0.9757
0096,5,0102,0.9753
0096,6,0597,0.9747
0096,7,0467,0.9745
0096,8,0642,0.9742
0096,9,0614,0.9739
0096,10,0677,0.9738
0624,1,0624,0.9927
0624,2,0657,0.9924
0624,3,0480,0.9918
0624,4,0585,0.9915
0624,5,0717,0.9908
0624,6,0742,0.9903
0624,7,0727,0.9902
0624,8,0753,0.9901
0624,9,0623,0.9895
0624,10,0663,0.9894
0625,1,0625,0.9967
0625,2,0615,0.9932
0625,3,0477,0.9914
0625,4,0676,0.9914
0625,5,0717,0.9912
0625,6,0654,0.9905
0625,7,0630,0.9899
0625,8,0598,0.9895
0625,9,0652,0.9894
0625,10,0677,0.9883
0677,1,0677,0.9963
0677,2,0712,0.9916
0677,3,0630,0.9913
0677,4,0654,0.9901
0677,5,0721,0.9900
0677,6,0477,0.9896
0677,7,0467,0.9896
0677,8,0598,0.9879
0677,9,0672,0.9873
0677,10,0676,0.9873
0296,1,0296,0.9947
0296,2,0300,0.9913
0296,3,0295,0.9883
0296,4,0322,0.9869
0296,5,0357,0.9858
0296,6,0371,0.9853
0296,7,0368,0.9853
0296,8,0486,0.9822
0296,9,0318,0.9818
0296,10,0369,0.9814
0273,1,0273,0.9975
0273,2,0281,0.9866
0273,3,0118,0.9592
0273,4,0122,0.9578
0273,5,0134,0.9576
0273,6,0646,0.9561
0273,7,0653,0.9528
0273,8,0402,0.9526
0273,9,0405,0.9518
0273,10,0585,0.9513
0545,1,0545,0.9947
0545,2,0365,0.9881
0545,3,0543,0.9875
0545,4,0546,0.9870
0545,5,0507,0.9859
0545,6,0288,0.9853
0545,7,0315,0.9849
0545,8,0368,0.9844
0545,9,0522,0.9842
0545,10,0361,0.9836
0247,1,0247,0.9944
0247,2,0522,0.9835
0247,3,0231,0.9808
0247,4,0554,0.9787
0247,5,0653,0.9780
0247,6,0518,0.9776
0247,7,0546,0.9770
0247,8,0480,0.9768
0247,9,0369,0.9768
0247,10,0646,0.9763
0249,1,0249,0.9960
0249,2,0461,0.9882
0249,3,0699,0.9873
0249,4,0657,0.9871
0249,5,0668,0.9869
0249,6,0663,0.9851
0249,7,0768,0.9840
0249,8,0717,0.9824
0249,9,0625,0.9821
0249,10,0698,0.9821
0144,1,0144,0.9936
0144,2,0132,0.9831
0144,3,0126,0.9815
0144,4,0151,0.9799
0144,5,0129,0.9731
0144,6,0174,0.9701
0144,7,0150,0.9698
0144,8,0142,0.9695
0144,9,0145,0.9692
0144,10,0162,0.9646
0392,1,0404,0.9851
0392,2,0392,0.9836
0392,3,0405,0.9687
0392,4,0402,0.9627
0392,5,0391,0.9486
0392,6,0398,0.9452
0392,7,0002,0.9209
0392,8,0281,0.9193
0392,9,0273,0.9149
0392,10,0118,0.9084
0326,1,0326,0.9940
0326,2,0361,0.9919
0326,3,0315,0.9891
0326,4,0288,0.9888
0326,5,0318,0.9878
0326,6,0344,0.9872
0326,7,0319,0.9871
0326,8,0368,0.9870
0326,9,0337,0.9856
0326,10,0365,0.9851
0417,1,0417,0.9880
0417,2,0522,0.9701
0417,3,0554,0.9696
0417,4,0373,0.9688
0417,5,0546,0.9664
0417,6,0486,0.9662
0417,7,0368,0.9657
0417,8,0296,0.9653
0417,9,0369,0.9644
0417,10,0446,0.9643
0581,1,0581,0.9927
0581,2,0612,0.9869
0581,3,0480,0.9864
0581,4,0593,0.9859
0581,5,0585,0.9859
0581,6,0588,0.9857
0581,7,0582,0.9847
0581,8,0624,0.9842
0581,9,0698,0.9838
0581,10,0262,0.9838
0281,1,0281,0.9966
0281,2,0273,0.9902
0281,3,0134,0.9676
0281,4,0446,0.9573
0281,5,0646,0.9560
0281,6,0135,0.9559
0281,7,0298,0.9544
0281,8,0299,0.9542
0281,9,0118,0.9537
0281,10,0365,0.9536
0606,1,0606,0.9946
0606,2,0696,0.9818
0606,3,0518,0.9773
0606,4,0610,0.9751
0606,5,0623,0.9749
0606,6,0593,0.9742
0606,7,0582,0.9742
0606,8,0653,0.9730
0606,9,0646,0.9716
0606,10,0009,0.9677
0402,1,0405,0.9945
0402,2,0402,0.9922
0402,3,0392,0.9895
0402,4,0398,0.9841
0402,5,0391,0.9838
0402,6,0404,0.9824
0402,7,0273,0.9559
0402,8,0281,0.9555
0402,9,0118,0.9461
0402,10,0002,0.9428
0672,1,0623,0.9906
0672,2,0672,0.9861
0672,3,0696,0.9856
0672,4,0727,0.9855
0672,5,0063,0.9848
0672,6,0467,0.9844
0672,7,0609,0.9843
0672,8,0717,0.9842
0672,9,0646,0.9831
0672,10,0657,0.9828
0315,1,0315,0.9955
0315,2,0361,0.9928
0315,3,0318,0.9921
0315,4,0337,0.9916
0315,5,0344,0.9916
0315,6,0365,0.9905
0315,7,0332,0.9899
0315,8,0288,0.9898
0315,9,0369,0.9885
0315,10,0319,0.9883
0166,1,0166,0.9947
0166,2,0102,0.9787
0166,3,0074,0.9784
0166,4,0421,0.9768
0166,5,0770,0.9766
0166,6,0622,0.9745
0166,7,0173,0.9744
0166,8,0086,0.9734
0166,9,0117,0.9733
0166,10,0602,0.9729
0322,1,0322,0.9911
0322,2,0296,0.9889
0322,3,0295,0.9880
0322,4,0300,0.9874
0322,5,0357,0.9837
0322,6,0373,0.9820
0322,7,0368,0.9818
0322,8,0446,0.9806
0322,9,0319,0.9804
0322,10,0371,0.9804
0727,1,0727,0.9896
0727,2,0668,0.9848
0727,3,0634,0.9840
0727,4,0657,0.9831
0727,5,0631,0.9829
0727,6,0717,0.9825
0727,7,0642,0.9824
0727,8,0663,0.9820
0727,9,0624,0.9820
0727,10,0699,0.9809
0002,1,0002,0.9949
0002,2,0319,0.9569
0002,3,0310,0.9531
0002,4,0369,0.9518
0002,5,0368,0.9499
0002,6,0482,0.9497
0002,7,0543,0.9494
0002,8,0296,0.9489
0002,9,0318,0.9487
0002,10,0322,0.9486
0182,1,0182,0.9919
0182,2,0196,0.9853
0182,3,0180,0.9845
0182,4,0216,0.9786
0182,5,0219,0.9775
0182,6,0249,0.9775
0182,7,0207,0.9773
0182,8,0192,0.9769
0182,9,0699,0.9741
0182,10,0657,0.9737
0132,1,0132,0.9936
0132,2,0126,0.9776
0132,3,0129,0.9742
0132,4,0151,0.9728
0132,5,0144,0.9720
0132,6,0145,0.9681
0132,7,0142,0.9666
0132,8,0174,0.9651
0132,9,0135,0.9647
0132,10,0150,0.9605
0685,1,0685,0.9892
0685,2,0717,0.9852
0685,3,0711,0.9849
0685,4,0687,0.9847
0685,5,0624,0.9843
0685,6,0631,0.9842
0685,7,0742,0.9840
0685,8,0727,0.9836
0685,9,0753,0.9829
0685,10,0582,0.9812
0005,1,0005,0.9963
0005,2,0006,0.9736
0005,3,0035,0.9714
0005,4,0219,0.9704
0005,5,0207,0.9687
0005,6,0196,0.9683
0005,7,0699,0.9678
0005,8,0216,0.9665
0005,9,0183,0.9662
0005,10,0038,0.9659
0494,1,0721,0.9888
0494,2,0494,0.9875
0494,3,0727,0.9873
0494,4,0712,0.9857
0494,5,0522,0.9856
0494,6,0247,0.9844
0494,7,0624,0.9842
0494,8,0231,0.9836
0494,9,0631,0.9834
0494,10,0659,0.9831
0173,1,0173,0.9922
0173,2,0074,0.9734
0173,3,0446,0.9709
0173,4,0145,0.9697
0173,5,0482,0.9695
0173,6,0541,0.9684
0173,7,0166,0.9683
0173,8,0299,0.9679
0173,9,0485,0.9669
0173,10,0102,0.9666
0063,1,0063,0.9944
0063,2,0623,0.9885
0063,3,0042,0.9883
0063,4,0593,0.9879
0063,5,0727,0.9857
0063,6,0609,0.9856
0063,7,0476,0.9854
0063,8,0480,0.9853
0063,9,0646,0.9851
0063,10,0582,0.9848
0365,1,0365,0.9948
0365,2,0315,0.9903
0365,3,0361,0.9891
0365,4,0368,0.9889
0365,5,0288,0.9883
0365,6,0337,0.9882
0365,7,0318,0.9880
0365,8,0344,0.9878
0365,9,0319,0.9872
0365,10,0373,0.9869
0486,1,0486,0.9960
0486,2,0368,0.9928
0486,3,0546,0.9922
0486,4,0482,0.9919
0486,5,0554,0.9902
0486,6,0300,0.9898
0486,7,0485,0.9894
0486,8,0296,0.9890
0486,9,0319,0.9890
0486,10,0337,0.9886
0774,1,0774,0.9804
0774,2,0597,0.9721
0774,3,0652,0.9647
0774,4,0108,0.9635
0774,5,0090,0.9632
0774,6,0771,0.9629
0774,7,0772,0.9625
0774,8,0427,0.9615
0774,9,0126,0.9592
0774,10,0685,0.9589
0477,1,0477,0.9958
0477,2,0476,0.9924
0477,3,0480,0.9915
0477,4,0467,0.9909
0477,5,0676,0.9904
0477,6,0677,0.9900
0477,7,0630,0.9899
0477,8,0654,0.9889
0477,9,0615,0.9889
0477,10,0770,0.9887
0653,1,0653,0.9952
0653,2,0646,0.9839
0653,3,0593,0.9803
0653,4,0696,0.9802
0653,5,0476,0.9789
0653,6,0623,0.9787
0653,7,0610,0.9781
0653,8,0518,0.9760
0653,9,0753,0.9760
0653,10,0582,0.9758
0663,1,0663,0.9963
0663,2,0657,0.9911
0663,3,0742,0.9906
0663,4,0585,0.9889
0663,5,0717,0.9888
0663,6,0753,0.9887
0663,7,0668,0.9882
0663,8,0659,0.9871
0663,9,0699,0.9868
0663,10,0609,0.9868
0231,1,0231,0.9908
0231,2,0522,0.9842
0231,3,0554,0.9820
0231,4,0546,0.9780
0231,5,0295,0.9776
0231,6,0357,0.9764
0231,7,0369,0.9759
0231,8,0368,0.9759
0231,9,0300,0.9758
0231,10,0371,0.9757
0177,1,0177,0.9896
0177,2,0207,0.9581
0177,3,0218,0.9572
0177,4,0188,0.9561
0177,5,0014,0.9552
0177,6,0006,0.9511
0177,7,0179,0.9494
0177,8,0027,0.9491
0177,9,0196,0.9477
0177,10,0219,0.9453
0485,1,0485,0.9929
0485,2,0482,0.9878
0485,3,0486,0.9861
0485,4,0306,0.9824
0485,5,0554,0.9822
0485,6,0373,0.9819
0485,7,0368,0.9819
0485,8,0319,0.9816
0485,9,0546,0.9815
0485,10,0522,0.9814
0106,1,0106,0.9873
0106,2,0102,0.9849
0106,3,0646,0.9827
0106,4,0090,0.9799
0106,5,0622,0.9798
0106,6,0113,0.9784
0106,7,0593,0.9771
0106,8,0770,0.9765
0106,9,0166,0.9763
0106,10,0602,0.9763
0192,1,0192,0.9870
0192,2,0180,0.9809
0192,3,0196,0.9801
0192,4,0183,0.9788
0192,5,0207,0.9785
0192,6,0182,0.9762
0192,7,0188,0.9761
0192,8,0205,0.9759
0192,9,0219,0.9754
0192,10,0038,0.9748
0151,1,0151,0.9934
0151,2,0126,0.9794
0151,3,0145,0.9774
0151,4,0174,0.9761
0151,5,0134,0.9760
0151,6,0132,0.9756
0151,7,0129,0.9751
0151,8,0135,0.9731
0151,9,0142,0.9727
0151,10,0150,0.9710
0074,1,0074,0.9965
0074,2,0385,0.9847
0074,3,0102,0.9843
0074,4,0166,0.9834
0074,5,0486,0.9833
0074,6,0446,0.9831
0074,7,0173,0.9821
0074,8,0086,0.9812
0074,9,0485,0.9812
0074,10,0299,0.9797
0609,1,0609,0.9935
0609,2,0663,0.9859
0609,3,0657,0.9853
0609,4,0623,0.9849
0609,5,0590,0.9841
0609,6,0585,0.9841
0609,7,0742,0.9840
0609,8,0676,0.9834
0609,9,0717,0.9827
0609,10,0659,0.9827
0035,1,0035,0.9959
0035,2,0038,0.9836
0035,3,0219,0.9789
0035,4,0006,0.9758
0035,5,0183,0.9731
0035,6,0197,0.9731
0035,7,0207,0.9724
0035,8,0216,0.9692
0035,9,0179,0.9681
0035,10,0027,0.9673
0515,1,0515,0.9895
0515,2,0546,0.9841
0515,3,0327,0.9835
0515,4,0231,0.9831
0515,5,0486,0.9822
0515,6,0237,0.9794
0515,7,0541,0.9789
0515,8,0507,0.9779
0515,9,0522,0.9778
0515,10,0322,0.9768
0659,1,0659,0.9941
0659,2,0742,0.9914
0659,3,0663,0.9913
0659,4,0753,0.9907
0659,5,0624,0.9907
0659,6,0657,0.9906
0659,7,0717,0.9904
0659,8,0609,0.9898
0659,9,0612,0.9898
0659,10,0727,0.9895
0306,1,0306,0.9936
0306,2,0310,0.9868
0306,3,0482,0.9867
0306,4,0368,0.9865
0306,5,0554,0.9857
0306,6,0319,0.9851
0306,7,0373,0.9836
0306,8,0486,0.9836
0306,9,0337,0.9834
0306,10,0299,0.9827
0108,1,0108,0.9932
0108,2,0597,0.9716
0108,3,0126,0.9689
0108,4,0174,0.9673
0108,5,0096,0.9665
0108,6,0142,0.9659
0108,7,0162,0.9657
0108,8,0090,0.9622
0108,9,0102,0.9621
0108,10,0772,0.9611
0391,1,0391,0.9939
0391,2,0398,0.9874
0391,3,0405,0.9846
0391,4,0402,0.9824
0391,5,0392,0.9785
0391,6,0404,0.9651
0391,7,0281,0.9412
0391,8,0118,0.9404
0391,9,0273,0.9402
0391,10,0065,0.9250
0489,1,0489,0.9927
0489,2,0657,0.9898
0489,3,0717,0.9880
0489,4,0676,0.9871
0489,5,0480,0.9868
0489,6,0585,0.9867
0489,7,0699,0.9864
0489,8,0652,0.9862
0489,9,0477,0.9858
0489,10,0698,0.9853
0461,1,0461,0.9957
0461,2,0585,0.9903
0461,3,0698,0.9902
0461,4,0657,0.9888
0461,5,0699,0.9887
0461,6,0668,0.9860
0461,7,0663,0.9858
0461,8,0249,0.9856
0461,9,0480,0.9845
0461,10,0717,0.9828
0240,1,0240,0.9958
0240,2,0515,0.9846
0240,3,0456,0.9831
0240,4,0416,0.9822
0240,5,0566,0.9815
0240,6,0231,0.9808
0240,7,0369,0.9800
0240,8,0522,0.9794
0240,9,0332,0.9785
0240,10,0418,0.9784
0216,1,0216,0.9964
0216,2,0219,0.9807
0216,3,0207,0.9719
0216,4,0180,0.9715
0216,5,0196,0.9690
0216,6,0035,0.9686
0216,7,0183,0.9677
0216,8,0006,0.9657
0216,9,0182,0.9648
0216,10,0657,0.9641
0038,1,0038,0.9984
0038,2,0035,0.9925
0038,3,0183,0.9828
0038,4,0219,0.9818
0038,5,0207,0.9807
0038,6,0192,0.9804
0038,7,0197,0.9775
0038,8,0006,0.9774
0038,9,0180,0.9771
0038,10,0179,0.9763
0598,1,0598,0.9956
0598,2,0576,0.9921
0598,3,0717,0.9918
0598,4,0624,0.9916
0598,5,0657,0.9915
0598,6,0585,0.9915
0598,7,0480,0.9911
0598,8,0612,0.9909
0598,9,0663,0.9907
0598,10,0477,0.9904
0482,1,0482,0.9978
0482,2,0368,0.9892
0482,3,0486,0.9889
0482,4,0546,0.9884
0482,5,0554,0.9883
0482,6,0507,0.9872
0482,7,0485,0.9872
0482,8,0319,0.9868
0482,9,0541,0.9861
0482,10,0545,0.9857
0662,1,0662,0.9910
0662,2,0772,0.9874
0662,3,0597,0.9837
0662,4,0427,0.9742
0662,5,0771,0.9739
0662,6,0729,0.9728
0662,7,0090,0.9708
0662,8,0096,0.9708
0662,9,0776,0.9706
0662,10,0654,0.9704
0696,1,0696,0.9899
0696,2,0606,0.9793
0696,3,0518,0.9721
0696,4,0623,0.9720
0696,5,0653,0.9708
0696,6,0646,0.9681
0696,7,0610,0.9674
0696,8,0593,0.9654
0696,9,0582,0.9635
0696,10,0480,0.9592
0473,1,0467,0.9937
0473,2,0676,0.9933
0473,3,0654,0.9928
0473,4,0717,0.9923
0473,5,0473,0.9920
0473,6,0642,0.9913
0473,7,0477,0.9895
0473,8,0663,0.9895
0473,9,0652,0.9889
0473,10,0687,0.9889
0593,1,0593,0.9850
0593,2,0653,0.9849
0593,3,0646,0.9808
0593,4,0696,0.9779
0593,5,0623,0.9773
0593,6,0606,0.9757
0593,7,0518,0.9753
0593,8,0522,0.9743
0593,9,0610,0.9741
0593,10,0247,0.9740
0197,1,0197,0.9923
0197,2,0207,0.9856
