Query_ID,Match_Rank,Gallery_ID,Similarity
0332,5,0337,0.9775
0332,6,0318,0.9761
0332,7,0326,0.9760
0332,8,0310,0.9739
0332,9,0288,0.9735
0332,10,0322,0.9722
0337,1,0337,0.9976
0337,2,0318,0.9925
0337,3,0319,0.9909
0337,4,0315,0.9906
0337,5,0344,0.9851
0337,6,0326,0.9826
0337,7,0310,0.9808
0337,8,0306,0.9787
0337,9,0361,0.9735
0337,10,0332,0.9715
0288,1,0288,0.9983
0288,2,0361,0.9951
0288,3,0326,0.9901
0288,4,0310,0.9872
0288,5,0315,0.9862
0288,6,0357,0.9847
0288,7,0318,0.9747
0288,8,0332,0.9721
0288,9,0296,0.9713
0288,10,0337,0.9707
0102,1,0102,0.9947
0102,2,0576,0.9732
0102,3,0009,0.9654
0102,4,0609,0.9639
0102,5,0606,0.9611
0102,6,0101,0.9591
0102,7,0585,0.9560
0102,8,0615,0.9555
0102,9,0110,0.9552
0102,10,0586,0.9547
0096,1,0096,0.9936
0096,2,0106,0.9846
0096,3,0102,0.9789
0096,4,0009,0.9761
0096,5,0101,0.9761
0096,6,0110,0.9631
0096,7,0609,0.9618
0096,8,0113,0.9576
0096,9,0576,0.9553
0096,10,0588,0.9422
0624,1,0624,0.9987
0624,2,0630,0.9939
0624,3,0721,0.9931
0624,4,0646,0.9913
0624,5,0631,0.9901
0624,6,0720,0.9901
0624,7,0672,0.9893
0624,8,0687,0.9888
0624,9,0677,0.9881
0624,10,0467,0.9879
0625,1,0625,0.9985
0625,2,0685,0.9944
0625,3,0631,0.9905
0625,4,0677,0.9895
0625,5,0630,0.9872
0625,6,0634,0.9869
0625,7,0676,0.9867
0625,8,0711,0.9854
0625,9,0477,0.9846
0625,10,0652,0.9843
0677,1,0677,0.9984
0677,2,0631,0.9912
0677,3,0721,0.9909
0677,4,0712,0.9897
0677,5,0630,0.9894
0677,6,0652,0.9879
0677,7,0685,0.9879
0677,8,0467,0.9878
0677,9,0625,0.9874
0677,10,0624,0.9868
0296,1,0296,0.9992
0296,2,0295,0.9955
0296,3,0300,0.9937
0296,4,0326,0.9886
0296,5,0322,0.9831
0296,6,0357,0.9826
0296,7,0344,0.9817
0296,8,0318,0.9768
0296,9,0319,0.9734
0296,10,0368,0.9730
0273,1,0273,1.0000
0273,2,0281,0.9954
0273,3,0066,0.8912
0273,4,0122,0.8764
0273,5,0065,0.8636
0273,6,0118,0.8508
0273,7,0134,0.7991
0273,8,0130,0.7435
0273,9,0154,0.6735
0273,10,0172,0.6522
0545,1,0545,0.9990
0545,2,0507,0.9925
0545,3,0543,0.9909
0545,4,0546,0.9871
0545,5,0541,0.9867
0545,6,0515,0.9761
0545,7,0486,0.9725
0545,8,0482,0.9724
0545,9,0485,0.9606
0545,10,0570,0.9568
0247,1,0247,0.9929
0247,2,0240,0.8533
0247,3,0237,0.8024
0247,4,0231,0.7214
0247,5,0522,0.6985
0247,6,0166,0.6310
0247,7,0319,0.6226
0247,8,0294,0.6190
0247,9,0002,0.6072
0247,10,0241,0.6055
0249,1,0249,0.9968
0249,2,0768,0.9756
0249,3,0660,0.9699
0249,4,0761,0.9679
0249,5,0623,0.9676
0249,6,0699,0.9662
0249,7,0477,0.9657
0249,8,0720,0.9654
0249,9,0461,0.9598
0249,10,0476,0.9589
0144,1,0135,0.9986
0144,2,0129,0.9981
0144,3,0144,0.9936
0144,4,0126,0.9875
0144,5,0143,0.9849
0144,6,0132,0.9824
0144,7,0151,0.9801
0144,8,0130,0.9737
0144,9,0142,0.9717
0144,10,0150,0.9646
0392,1,0392,0.9999
0392,2,0402,0.9992
0392,3,0391,0.9990
0392,4,0398,0.9981
0392,5,0405,0.9965
0392,6,0404,0.9933
0392,7,0118,0.7964
0392,8,0154,0.7440
0392,9,0122,0.7191
0392,10,0002,0.6858
0326,1,0326,0.9981
0326,2,0357,0.9875
0326,3,0296,0.9872
0326,4,0315,0.9865
0326,5,0361,0.9854
0326,6,0318,0.9848
0326,7,0344,0.9836
0326,8,0288,0.9820
0326,9,0310,0.9818
0326,10,0295,0.9797
0417,1,0417,0.9977
0417,2,0486,0.9789
0417,3,0554,0.9710
0417,4,0543,0.9705
0417,5,0546,0.9633
0417,6,0507,0.9625
0417,7,0420,0.9583
0417,8,0288,0.9538
0417,9,0545,0.9531
0417,10,0310,0.9526
0581,1,0581,0.9947
0581,2,0612,0.9870
0581,3,0602,0.9793
0581,4,0717,0.9739
0581,5,0593,0.9727
0581,6,0582,0.9724
0581,7,0622,0.9714
0581,8,0610,0.9701
0581,9,0753,0.9693
0581,10,0721,0.9663
0281,1,0281,1.0000
0281,2,0273,0.9960
0281,3,0066,0.8830
0281,4,0122,0.8527
0281,5,0065,0.8523
0281,6,0118,0.8356
0281,7,0134,0.7825
0281,8,0130,0.7355
0281,9,0154,0.6592
0281,10,0172,0.6317
0606,1,0606,0.9956
0606,2,0593,0.9893
0606,3,0585,0.9882
0606,4,0590,0.9819
0606,5,0582,0.9807
0606,6,0586,0.9793
0606,7,0598,0.9781
0606,8,0610,0.9765
0606,9,0742,0.9759
0606,10,0615,0.9741
0402,1,0402,0.9998
0402,2,0392,0.9997
0402,3,0391,0.9996
0402,4,0398,0.9991
0402,5,0405,0.9978
0402,6,0404,0.9949
0402,7,0118,0.7994
0402,8,0154,0.7510
0402,9,0122,0.7234
0402,10,0002,0.6852
0672,1,0672,0.9945
0672,2,0477,0.9868
0672,3,0623,0.9866
0672,4,0646,0.9858
0672,5,0657,0.9850
0672,6,0624,0.9847
0672,7,0659,0.9844
0672,8,0630,0.9842
0672,9,0761,0.9835
0672,10,0687,0.9834
0315,1,0315,0.9989
0315,2,0310,0.9942
0315,3,0361,0.9935
0315,4,0337,0.9916
0315,5,0326,0.9900
0315,6,0318,0.9870
0315,7,0288,0.9862
0315,8,0332,0.9861
0315,9,0344,0.9829
0315,10,0306,0.9771
0166,1,0166,0.9920
0166,2,0173,0.9517
0166,3,0117,0.9409
0166,4,0074,0.9271
0166,5,0446,0.9090
0166,6,0086,0.9083
0166,7,0061,0.8919
0166,8,0522,0.8812
0166,9,0113,0.8752
0166,10,0241,0.8715
0322,1,0322,0.9972
0322,2,0296,0.9833
0322,3,0327,0.9775
0322,4,0295,0.9757
0322,5,0326,0.9753
0322,6,0300,0.9718
0322,7,0361,0.9704
0322,8,0344,0.9671
0322,9,0357,0.9662
0322,10,0315,0.9640
0727,1,0727,0.9891
0727,2,0668,0.9841
0727,3,0676,0.9798
0727,4,0476,0.9779
0727,5,0712,0.9765
0727,6,0461,0.9765
0727,7,0685,0.9758
0727,8,0631,0.9755
0727,9,0660,0.9753
0727,10,0480,0.9727
0002,1,0002,0.9975
0002,2,0005,0.9618
0002,3,0006,0.8869
0002,4,0218,0.8738
0002,5,0154,0.8554
0002,6,0219,0.8513
0002,7,0118,0.8495
0002,8,0207,0.8266
0002,9,0196,0.8219
0002,10,0216,0.8110
0182,1,0182,0.9988
0182,2,0197,0.9981
0182,3,0205,0.9960
0182,4,0180,0.9940
0182,5,0183,0.9933
0182,6,0179,0.9924
0182,7,0188,0.9821
0182,8,0030,0.9700
0182,9,0014,0.9631
0182,10,0035,0.9615
0132,1,0132,0.9993
0132,2,0126,0.9990
0132,3,0143,0.9975
0132,4,0142,0.9919
0132,5,0150,0.9914
0132,6,0151,0.9912
0132,7,0135,0.9838
0132,8,0130,0.9837
0132,9,0129,0.9729
0132,10,0144,0.9644
0685,1,0685,0.9947
0685,2,0631,0.9896
0685,3,0727,0.9866
0685,4,0677,0.9865
0685,5,0625,0.9860
0685,6,0676,0.9828
0685,7,0630,0.9814
0685,8,0712,0.9812
0685,9,0668,0.9794
0685,10,0770,0.9786
0005,1,0005,0.9996
0005,2,0006,0.9657
0005,3,0002,0.9500
0005,4,0219,0.9454
0005,5,0218,0.9421
0005,6,0196,0.9299
0005,7,0207,0.9296
0005,8,0192,0.9207
0005,9,0216,0.9193
0005,10,0177,0.8805
0494,1,0494,0.9954
0494,2,0518,0.9597
0494,3,0427,0.9525
0494,4,0612,0.9512
0494,5,0418,0.9474
0494,6,0581,0.9460
0494,7,0510,0.9410
0494,8,0262,0.9337
0494,9,0489,0.9299
0494,10,0672,0.9233
0173,1,0173,0.9979
0173,2,0166,0.9698
0173,3,0241,0.9562
0173,4,0117,0.9204
0173,5,0446,0.8880
0173,6,0074,0.8832
0173,7,0299,0.8726
0173,8,0385,0.8680
0173,9,0240,0.8615
0173,10,0104,0.8562
0063,1,0063,0.9978
0063,2,0622,0.9745
0063,3,0742,0.9734
0063,4,0480,0.9732
0063,5,0461,0.9719
0063,6,0727,0.9704
0063,7,0476,0.9699
0063,8,0663,0.9698
0063,9,0698,0.9670
0063,10,0717,0.9640
0365,1,0365,0.9972
0365,2,0373,0.9912
0365,3,0371,0.9886
0365,4,0294,0.9841
0365,5,0368,0.9837
0365,6,0369,0.9814
0365,7,0319,0.9700
0365,8,0380,0.9692
0365,9,0318,0.9682
0365,10,0310,0.9678
0486,1,0486,0.9988
0486,2,0546,0.9884
0486,3,0554,0.9866
0486,4,0485,0.9861
0486,5,0507,0.9837
0486,6,0543,0.9825
0486,7,0482,0.9803
0486,8,0541,0.9795
0486,9,0515,0.9770
0486,10,0417,0.9751
0774,1,0774,0.9920
0774,2,0676,0.9780
0774,3,0473,0.9743
0774,4,0717,0.9743
0774,5,0668,0.9701
0774,6,0634,0.9700
0774,7,0652,0.9692
0774,8,0727,0.9679
0774,9,0685,0.9675
0774,10,0677,0.9672
0477,1,0477,0.9987
0477,2,0630,0.9935
0477,3,0631,0.9894
0477,4,0687,0.9887
0477,5,0685,0.9878
0477,6,0625,0.9877
0477,7,0711,0.9865
0477,8,0761,0.9860
0477,9,0634,0.9851
0477,10,0672,0.9845
0653,1,0653,0.9971
0653,2,0742,0.9696
0653,3,0622,0.9694
0653,4,0717,0.9691
0653,5,0593,0.9676
0653,6,0753,0.9656
0653,7,0698,0.9623
0653,8,0473,0.9622
0653,9,0663,0.9603
0653,10,0480,0.9593
0663,1,0663,0.9979
0663,2,0742,0.9917
0663,3,0717,0.9907
0663,4,0473,0.9855
0663,5,0698,0.9854
0663,6,0712,0.9842
0663,7,0654,0.9831
0663,8,0622,0.9813
0663,9,0063,0.9792
0663,10,0753,0.9783
0231,1,0231,0.9992
0231,2,0522,0.9446
0231,3,0569,0.9172
0231,4,0262,0.9028
0231,5,0418,0.8950
0231,6,0494,0.8904
0231,7,0515,0.8751
0231,8,0482,0.8704
0231,9,0489,0.8698
0231,10,0554,0.8688
0177,1,0177,0.9996
0177,2,0218,0.9863
0177,3,0219,0.9603
0177,4,0207,0.9522
0177,5,0006,0.9493
0177,6,0216,0.9256
0177,7,0192,0.9148
0177,8,0188,0.9119
0177,9,0005,0.8852
0177,10,0196,0.8790
0485,1,0485,0.9967
0485,2,0546,0.9893
0485,3,0482,0.9885
0485,4,0541,0.9875
0485,5,0486,0.9854
0485,6,0507,0.9848
0485,7,0515,0.9815
0485,8,0543,0.9769
0485,9,0554,0.9693
0485,10,0545,0.9652
0106,1,0106,0.9916
0106,2,0096,0.9805
0106,3,0101,0.9769
0106,4,0102,0.9721
0106,5,0110,0.9708
0106,6,0009,0.9592
0106,7,0113,0.9583
0106,8,0609,0.9337
0106,9,0105,0.9311
0106,10,0576,0.9287
0192,1,0192,0.9984
0192,2,0216,0.9976
0192,3,0207,0.9939
0192,4,0219,0.9891
0192,5,0188,0.9814
0192,6,0196,0.9809
0192,7,0205,0.9719
0192,8,0006,0.9707
0192,9,0197,0.9701
0192,10,0182,0.9695
0151,1,0151,0.9997
0151,2,0132,0.9955
0151,3,0142,0.9943
0151,4,0126,0.9940
0151,5,0150,0.9938
0151,6,0143,0.9924
0151,7,0135,0.9801
0151,8,0174,0.9777
0151,9,0130,0.9775
0151,10,0129,0.9730
0074,1,0074,0.9980
0074,2,0566,0.9744
0074,3,0446,0.9656
0074,4,0450,0.9525
0074,5,0117,0.9496
0074,6,0456,0.9481
0074,7,0086,0.9406
0074,8,0421,0.9379
0074,9,0416,0.9358
0074,10,0570,0.9276
0609,1,0609,0.9972
0609,2,0576,0.9893
0609,3,0590,0.9846
0609,4,0588,0.9833
0609,5,0614,0.9821
0609,6,0598,0.9819
0609,7,0584,0.9769
0609,8,0586,0.9767
0609,9,0585,0.9763
0609,10,0606,0.9758
0035,1,0038,0.9997
0035,2,0035,0.9996
0035,3,0027,0.9996
0035,4,0014,0.9988
0035,5,0030,0.9957
0035,6,0183,0.9724
0035,7,0179,0.9613
0035,8,0205,0.9543
0035,9,0197,0.9496
0035,10,0182,0.9457
0515,1,0515,0.9947
0515,2,0486,0.9774
0515,3,0546,0.9754
0515,4,0485,0.9705
0515,5,0507,0.9693
0515,6,0541,0.9681
0515,7,0482,0.9666
0515,8,0543,0.9630
0515,9,0554,0.9612
0515,10,0545,0.9590
0659,1,0659,0.9988
0659,2,0657,0.9932
0659,3,0720,0.9864
0659,4,0642,0.9859
0659,5,0687,0.9856
0659,6,0721,0.9850
0659,7,0624,0.9848
0659,8,0770,0.9846
0659,9,0623,0.9844
0659,10,0646,0.9841
0306,1,0306,0.9947
0306,2,0337,0.9853
0306,3,0319,0.9782
0306,4,0315,0.9775
0306,5,0318,0.9773
0306,6,0310,0.9763
0306,7,0326,0.9625
0306,8,0294,0.9624
0306,9,0344,0.9589
0306,10,0368,0.9572
0108,1,0108,0.9984
0108,2,0104,0.9803
0108,3,0089,0.9579
0108,4,0105,0.9576
0108,5,0096,0.9215
0108,6,0106,0.8912
0108,7,0113,0.8824
0108,8,0101,0.8635
0108,9,0173,0.8508
0108,10,0009,0.8435
0391,1,0391,0.9995
0391,2,0398,0.9992
0391,3,0402,0.9986
0391,4,0405,0.9982
0391,5,0392,0.9976
0391,6,0404,0.9960
0391,7,0118,0.8161
0391,8,0154,0.7782
0391,9,0122,0.7421
0391,10,0002,0.7073
0489,1,0489,0.9982
0489,2,0510,0.9916
0489,3,0518,0.9771
0489,4,0416,0.9437
0489,5,0427,0.9363
0489,6,0494,0.9361
0489,7,0063,0.9243
0489,8,0262,0.9243
0489,9,0418,0.9165
0489,10,0569,0.9162
0461,1,0461,0.9992
0461,2,0699,0.9891
0461,3,0768,0.9855
0461,4,0668,0.9850
0461,5,0727,0.9847
0461,6,0660,0.9838
0461,7,0698,0.9830
0461,8,0476,0.9818
0461,9,0712,0.9805
0461,10,0676,0.9785
0240,1,0240,0.9973
0240,2,0247,0.8848
0240,3,0241,0.8796
0240,4,0173,0.8218
0240,5,0166,0.8114
0240,6,0237,0.7996
0240,7,0299,0.7704
0240,8,0385,0.7479
0240,9,0371,0.7075
0240,10,0298,0.7045
0216,1,0216,0.9995
0216,2,0192,0.9963
0216,3,0207,0.9949
0216,4,0219,0.9894
0216,5,0196,0.9827
0216,6,0188,0.9805
0216,7,0006,0.9740
0216,8,0197,0.9730
0216,9,0182,0.9724
0216,10,0205,0.9723
0038,1,0038,1.0000
0038,2,0035,0.9998
0038,3,0027,0.9995
0038,4,0014,0.9990
0038,5,0030,0.9971
0038,6,0183,0.9758
0038,7,0179,0.9662
0038,8,0205,0.9591
0038,9,0197,0.9539
0038,10,0182,0.9501
0598,1,0598,0.9977
0598,2,0585,0.9944
0598,3,0582,0.9923
0598,4,0593,0.9914
0598,5,0586,0.9911
0598,6,0606,0.9909
0598,7,0610,0.9896
0598,8,0590,0.9867
0598,9,0615,0.9862
0598,10,0588,0.9856
0482,1,0482,0.9994
0482,2,0541,0.9906
0482,3,0546,0.9888
0482,4,0485,0.9874
0482,5,0507,0.9864
0482,6,0486,0.9821
0482,7,0515,0.9818
0482,8,0543,0.9796
0482,9,0570,0.9746
0482,10,0545,0.9730
0662,1,0662,0.9956
0662,2,0772,0.9848
0662,3,0729,0.9845
0662,4,0773,0.9799
0662,5,0597,0.9790
0662,6,0467,0.9780
0662,7,0771,0.9769
0662,8,0672,0.9764
0662,9,0776,0.9756
0662,10,0634,0.9752
0696,1,0696,0.9945
0696,2,0770,0.9817
0696,3,0623,0.9811
0696,4,0646,0.9810
0696,5,0642,0.9777
0696,6,0624,0.9756
0696,7,0480,0.9756
0696,8,0622,0.9717
0696,9,0659,0.9706
0696,10,0477,0.9693
0473,1,0473,0.9986
0473,2,0654,0.9925
0473,3,0676,0.9917
0473,4,0652,0.9888
0473,5,0467,0.9881
0473,6,0677,0.9864
0473,7,0712,0.9862
0473,8,0631,0.9859
0473,9,0634,0.9857
0473,10,0630,0.9854
0593,1,0593,0.9862
0593,2,0653,0.9833
0593,3,0622,0.9706
0593,4,0480,0.9689
0593,5,0585,0.9659
0593,6,0698,0.9650
0593,7,0742,0.9639
0593,8,0717,0.9635
0593,9,0582,0.9634
0593,10,0663,0.9624
0197,1,0197,0.9995
0197,2,0205,0.9984
